"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 05- 27","143.09","141.57","143.50","137.33","42.68M","3.11%"
"2020- 05- 26","138.78","140.09","140.38","134.99","36.97M","2.88%"
"2020- 05- 22","134.89","134.67","135.05","133.02","24.04M","0.48%"
"2020- 05- 21","134.24","134.05","135.06","132.58","32.72M","0.18%"
"2020- 05- 20","134.00","132.73","134.98","132.38","35.90M","3.03%"
"2020- 05- 19","130.06","132.22","133.45","130.06","30.27M","-1.97%"
"2020- 05- 18","132.68","131.45","133.39","130.83","47.08M","6.08%"
"2020- 05- 15","125.08","122.01","125.53","121.46","40.24M","1.59%"
"2020- 05- 14","123.12","119.97","123.27","117.18","55.90M","0.33%"
"2020- 05- 13","122.72","125.65","126.08","120.41","58.72M","-3.35%"
"2020- 05- 12","126.97","132.26","132.29","126.84","44.28M","-3.59%"
"2020- 05- 11","131.70","130.41","132.95","129.33","33.98M","-0.50%"
"2020- 05- 10","132.36","132.36","132.36","132.36","","0.00%"
"2020- 05- 09","132.36","132.36","132.36","132.36","","0.00%"
"2020- 05- 08","132.36","130.16","132.75","129.19","32.16M","3.86%"
"2020- 05- 07","127.44","127.39","128.50","126.55","27.49M","1.37%"
"2020- 05- 06","125.72","127.49","128.20","125.00","29.84M","-0.73%"
"2020- 05- 05","126.65","128.07","129.92","126.10","31.21M","0.77%"
"2020- 05- 04","125.68","123.60","125.90","122.25","28.50M","0.43%"
"2020- 05- 03","125.14","125.14","125.14","125.14","","0.00%"
"2020- 05- 02","125.14","125.14","125.14","125.14","","0.00%"
"2020- 05- 01","125.14","127.15","127.46","123.29","43.35M","-3.97%"
"2020- 04- 30","130.31","131.90","132.94","130.14","43.73M","-3.80%"
"2020- 04- 29","135.46","133.49","136.84","131.88","50.39M","4.92%"
"2020- 04- 28","129.11","131.12","131.46","127.28","47.29M","1.45%"
"2020- 04- 27","127.26","123.95","128.44","123.86","39.02M","3.96%"
"2020- 04- 24","122.41","121.53","123.32","120.09","27.16M","1.72%"
"2020- 04- 23","120.34","120.11","122.90","119.68","38.57M","0.98%"
"2020- 04- 22","119.17","120.32","120.99","118.77","24.41M","1.21%"
"2020- 04- 21","117.74","117.42","119.24","116.48","31.61M","-2.39%"
"2020- 04- 20","120.62","119.59","122.90","119.04","36.70M","-1.18%"
"2020- 04- 17","122.06","121.90","122.72","120.06","46.25M","4.41%"
"2020- 04- 16","116.91","118.09","118.42","114.56","49.50M","-0.76%"
"2020- 04- 15","117.80","117.86","119.11","116.66","34.81M","-4.08%"
"2020- 04- 14","122.81","123.90","124.88","121.30","35.09M","2.03%"
"2020- 04- 13","120.37","122.85","123.51","119.11","40.20M","-2.71%"
"2020- 04- 09","123.72","121.92","124.61","121.33","69.67M","4.79%"
"2020- 04- 08","118.07","114.88","119.24","113.29","52.82M","4.56%"
"2020- 04- 07","112.92","116.88","118.64","112.39","57.55M","0.26%"
"2020- 04- 06","112.63","109.09","113.34","109.02","48.71M","7.66%"
