"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 01- 05","14,160","14,160","14,500","14,125","33.87K","0.14%"
"2021- 01- 04","14,140","13,975","14,350","13,970","34.51K","2.99%"
"2020- 12- 30","13,730","13,725","13,775","13,705","13.08K","0.04%"
"2020- 12- 29","13,725","13,720","13,750","13,700","18.37K","-0.33%"
"2020- 12- 28","13,770","13,790","13,875","13,770","46.59K","0.36%"
"2020- 12- 24","13,720","13,760","13,760","13,670","21.91K","0.70%"
"2020- 12- 23","13,625","13,635","13,655","13,605","21.00K","-0.76%"
"2020- 12- 22","13,730","13,745","13,780","13,695","44.92K","-1.54%"
"2020- 12- 21","13,945","13,760","13,945","13,755","20.81K","1.38%"
"2020- 12- 18","13,755","13,770","13,790","13,740","26.64K","0.66%"
"2020- 12- 17","13,665","13,615","13,665","13,605","16.28K","0.70%"
"2020- 12- 16","13,570","13,515","13,570","13,515","23.35K","0.97%"
"2020- 12- 15","13,440","13,350","13,445","13,325","8.36K","0.37%"
"2020- 12- 14","13,390","13,415","13,425","13,390","17.36K","-0.19%"
"2020- 12- 11","13,415","13,410","13,445","13,400","19.79K","0.04%"
"2020- 12- 10","13,410","13,415","13,455","13,395","16.85K","-1.40%"
"2020- 12- 09","13,600","13,670","13,670","13,560","18.61K","-0.44%"
"2020- 12- 08","13,660","13,600","13,670","13,595","20.13K","1.52%"
"2020- 12- 07","13,455","13,415","13,465","13,400","9.36K","-0.07%"
"2020- 12- 04","13,465","13,430","13,485","13,420","47.43K","0.30%"
"2020- 12- 03","13,425","13,360","13,425","13,340","13.06K","1.28%"
"2020- 12- 02","13,255","13,250","13,265","13,210","9.80K","1.49%"
"2020- 12- 01","13,060","12,985","13,070","12,985","26.23K","0.89%"
"2020- 11- 30","12,945","13,070","13,070","12,910","26.61K","-2.08%"
"2020- 11- 27","13,220","13,240","13,265","13,190","12.68K","-0.15%"
"2020- 11- 26","13,240","13,240","13,265","13,225","10.34K","0.27%"
"2020- 11- 25","13,205","13,245","13,245","13,160","24.59K","-1.16%"
"2020- 11- 24","13,360","13,430","13,430","13,320","44.64K","-2.52%"
"2020- 11- 23","13,705","13,680","13,715","13,680","18.03K","0.37%"
