"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 11- 03","23,970","23,630","24,060","23,630","0.61K","-0.35%"
"2022- 11- 02","24,055","24,005","24,140","23,915","0.12K","0.21%"
"2022- 11- 01","24,005","23,680","24,005","23,680","0.19K","1.82%"
"2022- 10- 31","23,575","23,635","23,635","23,380","20.20K","0.79%"
"2022- 10- 28","23,390","23,440","23,615","23,385","0.16K","-0.95%"
"2022- 10- 27","23,615","23,380","23,615","23,380","36.21K","1.77%"
"2022- 10- 26","23,205","23,145","23,290","23,090","18.21K","0.59%"
"2022- 10- 25","23,070","23,100","23,230","23,050","0.08K","0.00%"
"2022- 10- 24","23,070","23,160","23,235","22,980","0.78K","0.98%"
"2022- 10- 21","22,845","22,805","22,955","22,770","0.03K","-0.26%"
"2022- 10- 20","22,905","22,990","22,990","22,735","0.53K","-0.87%"
"2022- 10- 19","23,105","23,245","23,405","23,095","0.68K","-0.54%"
"2022- 10- 18","23,230","23,135","23,230","22,905","0.11K","1.64%"
"2022- 10- 17","22,855","22,555","22,855","22,480","0.46K","0.37%"
"2022- 10- 14","22,770","22,620","22,870","22,610","8.68K","2.15%"
"2022- 10- 13","22,290","22,635","22,635","22,290","0.28K","-1.76%"
"2022- 10- 12","22,690","22,525","22,690","22,480","0.13K","0.33%"
"2022- 10- 11","22,615","22,625","22,625","22,440","0.68K","-1.82%"
"2022- 10- 07","23,035","22,930","23,140","22,930","0.03K","-0.35%"
"2022- 10- 06","23,115","22,975","23,230","22,975","0.19K","1.14%"
"2022- 10- 05","22,855","23,285","23,285","22,755","0.40K","0.11%"
"2022- 10- 04","22,830","22,650","22,875","22,565","0.73K","2.54%"
"2022- 09- 30","22,265","22,225","22,485","22,105","0.99K","-0.74%"
"2022- 09- 29","22,430","22,690","22,840","22,415","0.76K","0.11%"
"2022- 09- 28","22,405","22,795","22,915","22,230","0.53K","-2.37%"
"2022- 09- 27","22,950","22,910","23,025","22,695","1.06K","-0.04%"
"2022- 09- 26","22,960","23,310","23,330","22,900","2.04K","-2.96%"
"2022- 09- 23","23,660","24,060","24,060","23,620","0.62K","-1.89%"
"2022- 09- 22","24,115","24,020","24,115","23,890","0.29K","-0.64%"
"2022- 09- 21","24,270","24,360","24,400","24,225","0.35K","-0.84%"
