"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 10- 23","11,660","11,620","11,725","11,615","955.88K","0.47%"
"2017- 10- 20","11,605","11,475","11,605","11,445","535.17K","1.13%"
"2017- 10- 19","11,475","11,685","11,685","11,450","662.55K","-0.82%"
"2017- 10- 18","11,570","11,650","11,790","11,540","877.06K","-0.04%"
"2017- 10- 17","11,575","11,255","11,605","11,230","823.17K","2.98%"
"2017- 10- 16","11,240","11,250","11,310","11,060","538.34K","0.67%"
"2017- 10- 13","11,165","11,070","11,365","11,070","948.56K","0.86%"
"2017- 10- 12","11,070","11,035","11,090","10,990","499.73K","0.54%"
"2017- 10- 11","11,010","10,945","11,010","10,920","522.24K","1.06%"
"2017- 10- 10","10,895","10,915","10,985","10,855","629.18K","1.02%"
"2017- 09- 29","10,785","10,775","10,845","10,740","693.14K","-0.05%"
"2017- 09- 28","10,790","10,905","10,905","10,780","605.42K","-0.32%"
"2017- 09- 27","10,825","10,775","10,850","10,730","900.15K","0.65%"
"2017- 09- 26","10,755","10,690","10,800","10,645","527.43K","0.33%"
"2017- 09- 25","10,720","10,675","10,815","10,630","539.52K","0.42%"
"2017- 09- 22","10,675","10,800","10,850","10,650","740.12K","-1.16%"
"2017- 09- 21","10,800","10,940","11,005","10,740","658.37K","-1.14%"
"2017- 09- 20","10,925","10,975","11,080","10,925","989.44K","-0.27%"
"2017- 09- 19","10,955","10,980","10,980","10,860","700.30K","0.05%"
"2017- 09- 18","10,950","10,875","11,025","10,815","895.31K","1.25%"
"2017- 09- 15","10,815","10,655","10,825","10,605","800.29K","1.60%"
"2017- 09- 14","10,645","10,550","10,650","10,510","382.74K","1.28%"
"2017- 09- 13","10,510","10,520","10,550","10,510","571.14K","0.05%"
"2017- 09- 12","10,505","10,530","10,540","10,470","602.79K","0.00%"
"2017- 09- 11","10,505","10,450","10,520","10,440","844.49K","0.91%"
"2017- 09- 08","10,410","10,490","10,490","10,400","354.80K","-0.34%"
"2017- 09- 07","10,445","10,410","10,480","10,375","589.19K","0.67%"
"2017- 09- 06","10,375","10,300","10,375","10,235","427.84K","0.92%"
"2017- 09- 05","10,280","10,355","10,370","10,215","554.23K","0.00%"
