"날짜","종가","시가","고가","저가","거래량","변동 %"
"2001- 12- 04","52.46","51.98","52.46","51.83","184.60K","1.31%"
"2001- 12- 03","51.78","51.84","51.95","51.57","263.80K","-0.69%"
"2001- 11- 30","52.14","52.19","52.40","52.14","331.80K","-0.32%"
"2001- 11- 29","52.31","51.91","52.31","51.55","170.40K","1.53%"
"2001- 11- 28","51.52","52.45","52.45","51.52","207.60K","-2.11%"
"2001- 11- 27","52.63","52.75","53.17","52.20","241.40K","-0.27%"
"2001- 11- 26","52.77","52.66","52.88","52.34","139.00K","0.61%"
"2001- 11- 23","52.45","51.90","52.55","51.90","90.80K","1.22%"
"2001- 11- 21","51.82","52.20","52.20","51.63","128.60K","-0.61%"
"2001- 11- 20","52.14","52.58","52.61","52.13","84.00K","-0.72%"
"2001- 11- 19","52.52","52.25","52.52","52.04","273.80K","1.04%"
"2001- 11- 16","51.98","52.12","52.16","51.55","163.80K","-0.06%"
"2001- 11- 15","52.01","52.10","52.30","51.81","203.80K","-0.31%"
"2001- 11- 14","52.17","52.42","52.42","51.72","207.80K","0.62%"
"2001- 11- 13","51.85","51.60","51.94","51.44","153.40K","1.77%"
"2001- 11- 12","50.95","50.49","51.06","50.03","368.40K","-0.18%"
"2001- 11- 09","51.04","50.91","51.13","50.66","207.40K","0.22%"
"2001- 11- 08","50.93","51.27","51.74","50.89","128.20K","0.06%"
"2001- 11- 07","50.90","51.00","51.37","50.84","154.80K","-0.18%"
"2001- 11- 06","50.99","50.21","51.01","50.00","388.00K","1.45%"
"2001- 11- 05","50.26","50.40","50.43","50.10","241.40K","1.43%"
"2001- 11- 02","49.55","49.10","49.74","49.10","308.00K","0.16%"
"2001- 11- 01","49.47","48.73","49.53","48.06","343.20K","2.11%"
"2001- 10- 31","48.45","48.67","49.07","48.45","227.40K","0.12%"
"2001- 10- 30","48.39","48.89","48.89","48.09","436.80K","-1.65%"
"2001- 10- 29","49.20","50.20","50.20","49.20","339.80K","-2.32%"
