"날짜","종가","시가","고가","저가","거래량","변동 %"
"2012- 04- 02","110.20","110.19","110.20","110.18","177.39K","0.01%"
"2012- 03- 30","110.19","110.20","110.20","110.18","152.07K","0.00%"
"2012- 03- 29","110.19","110.18","110.20","110.18","192.33K","-0.01%"
"2012- 03- 28","110.20","110.18","110.20","110.18","158.27K","0.02%"
"2012- 03- 27","110.18","110.19","110.20","110.18","365.99K","0.00%"
"2012- 03- 26","110.18","110.18","110.19","110.18","184.03K","-0.01%"
"2012- 03- 23","110.19","110.18","110.20","110.18","110.32K","0.00%"
"2012- 03- 22","110.19","110.18","110.20","110.18","289.21K","0.01%"
"2012- 03- 21","110.18","110.20","110.20","110.18","149.52K","0.00%"
"2012- 03- 20","110.18","110.18","110.19","110.18","150.32K","0.00%"
"2012- 03- 19","110.18","110.18","110.19","110.18","144.57K","0.00%"
"2012- 03- 16","110.18","110.20","110.20","110.17","159.05K","-0.01%"
"2012- 03- 15","110.19","110.18","110.20","110.18","575.44K","-0.01%"
"2012- 03- 14","110.20","110.19","110.20","110.18","143.44K","0.00%"
"2012- 03- 13","110.20","110.18","110.20","110.18","306.62K","0.00%"
"2012- 03- 12","110.20","110.18","110.20","110.18","158.68K","0.00%"
"2012- 03- 09","110.20","110.18","110.20","110.18","193.68K","0.01%"
"2012- 03- 08","110.19","110.18","110.20","110.18","223.51K","0.00%"
"2012- 03- 07","110.19","110.18","110.20","110.18","219.92K","-0.01%"
"2012- 03- 06","110.20","110.19","110.20","110.18","193.45K","0.00%"
"2012- 03- 05","110.20","110.18","110.20","110.18","249.35K","0.02%"
"2012- 03- 02","110.18","110.18","110.20","110.18","161.25K","0.00%"
"2012- 03- 01","110.18","110.18","110.19","110.18","239.37K","-0.02%"
"2012- 02- 29","110.20","110.18","110.22","110.18","272.81K","0.00%"
"2012- 02- 28","110.20","110.18","110.20","110.18","358.63K","0.02%"
"2012- 02- 27","110.18","110.18","110.20","110.18","289.68K","-0.02%"
"2012- 02- 24","110.20","110.18","110.20","110.18","242.27K","0.00%"
"2012- 02- 23","110.20","110.20","110.20","110.18","246.86K","0.00%"
"2012- 02- 22","110.20","110.20","110.20","110.18","106.54K","0.02%"
"2012- 02- 21","110.18","110.18","110.20","110.18","148.62K","0.00%"
"2012- 02- 17","110.18","110.19","110.20","110.17","172.47K","0.00%"
"2012- 02- 16","110.18","110.18","110.20","110.18","364.95K","-0.01%"
"2012- 02- 15","110.19","110.18","110.19","110.18","172.94K","0.01%"
"2012- 02- 14","110.18","110.18","110.19","110.18","295.96K","0.00%"
"2012- 02- 13","110.18","110.20","110.20","110.18","509.47K","0.00%"
"2012- 02- 10","110.18","110.18","110.20","110.18","211.62K","0.00%"
"2012- 02- 09","110.18","110.19","110.20","110.18","168.78K","-0.01%"
"2012- 02- 08","110.19","110.18","110.20","110.05","344.15K","0.00%"
"2012- 02- 07","110.19","110.19","110.21","110.19","200.86K","0.00%"
"2012- 02- 06","110.19","110.19","110.21","110.19","318.73K","0.01%"
"2012- 02- 03","110.18","110.19","110.20","110.18","423.58K","-0.01%"
"2012- 02- 02","110.19","110.20","110.21","110.19","417.20K","-0.01%"
"2012- 02- 01","110.20","110.20","110.22","110.20","237.25K","-0.01%"
"2012- 01- 31","110.21","110.20","110.22","110.20","644.46K","0.00%"
"2012- 01- 30","110.21","110.20","110.22","110.20","248.67K","-0.01%"
"2012- 01- 27","110.22","110.23","110.23","110.20","441.82K","-0.01%"
"2012- 01- 26","110.23","110.21","110.23","110.21","276.87K","0.00%"
"2012- 01- 25","110.23","110.20","110.23","110.20","270.05K","0.01%"
"2012- 01- 24","110.22","110.20","110.23","110.20","572.84K","0.02%"
"2012- 01- 23","110.20","110.21","110.22","110.20","214.44K","0.00%"
"2012- 01- 20","110.20","110.22","110.22","110.20","185.50K","-0.02%"
"2012- 01- 19","110.22","110.23","110.23","110.20","311.60K","0.00%"
"2012- 01- 18","110.22","110.21","110.23","110.21","195.34K","0.00%"
"2012- 01- 17","110.22","110.21","110.23","110.21","455.75K","0.00%"
"2012- 01- 13","110.22","110.21","110.22","110.20","629.00K","0.01%"
"2012- 01- 12","110.21","110.22","110.22","110.21","274.05K","-0.02%"
"2012- 01- 11","110.23","110.22","110.23","110.21","275.63K","0.00%"
"2012- 01- 10","110.23","110.23","110.23","110.21","348.32K","0.00%"
"2012- 01- 09","110.23","110.21","110.23","110.21","735.81K","0.01%"
"2012- 01- 06","110.22","110.23","110.23","110.21","279.53K","0.01%"
"2012- 01- 05","110.21","110.23","110.23","110.21","264.97K","0.00%"
"2012- 01- 04","110.21","110.22","110.23","110.21","387.22K","0.00%"
"2012- 01- 03","110.21","110.21","110.23","110.21","1.12M","-0.02%"
"2011- 12- 30","110.23","110.21","110.23","110.21","201.29K","0.02%"
"2011- 12- 29","110.21","110.23","110.23","110.21","210.57K","0.00%"
"2011- 12- 28","110.21","110.23","110.23","110.21","439.68K","0.00%"
"2011- 12- 27","110.21","110.23","110.23","110.15","351.11K","0.01%"
"2011- 12- 23","110.20","110.22","110.23","109.94","233.00K","-0.02%"
"2011- 12- 22","110.22","110.22","110.24","110.22","191.74K","0.00%"
"2011- 12- 21","110.22","110.22","110.23","110.22","105.52K","0.00%"
"2011- 12- 20","110.22","110.23","110.25","110.22","178.04K","-0.02%"
"2011- 12- 19","110.24","110.22","110.24","110.22","453.65K","0.01%"
"2011- 12- 16","110.23","110.23","110.24","110.22","124.30K","0.00%"
"2011- 12- 15","110.23","110.23","110.23","110.22","182.16K","0.00%"
"2011- 12- 14","110.23","110.23","110.24","110.22","429.37K","-0.01%"
"2011- 12- 13","110.24","110.23","110.24","110.22","168.45K","0.01%"
"2011- 12- 12","110.23","110.23","110.24","110.21","2.07M","0.00%"
"2011- 12- 09","110.23","110.22","110.23","110.22","293.89K","0.00%"
"2011- 12- 08","110.23","110.24","110.25","110.22","502.78K","0.01%"
"2011- 12- 07","110.22","110.24","110.24","110.22","887.88K","0.01%"
"2011- 12- 06","110.21","110.21","110.23","110.21","200.90K","0.00%"
"2011- 12- 05","110.21","110.22","110.24","110.21","543.55K","-0.02%"
"2011- 12- 02","110.23","110.21","110.23","110.21","255.37K","0.00%"
"2011- 12- 01","110.23","110.22","110.23","110.20","273.57K","0.02%"
"2011- 11- 30","110.21","110.22","110.23","110.21","245.00K","-0.02%"
"2011- 11- 29","110.23","110.24","110.24","110.21","103.74K","0.00%"
"2011- 11- 28","110.23","110.23","110.23","110.21","185.49K","0.02%"
"2011- 11- 25","110.21","110.22","110.23","110.21","86.22K","-0.02%"
"2011- 11- 23","110.23","110.23","110.25","110.22","511.59K","0.01%"
"2011- 11- 22","110.22","110.25","110.25","110.22","270.77K","-0.03%"
"2011- 11- 21","110.25","110.24","110.25","110.23","627.81K","0.01%"
"2011- 11- 18","110.24","110.24","110.26","110.23","196.76K","0.01%"
"2011- 11- 17","110.23","110.23","110.25","110.22","2.30M","-0.02%"
"2011- 11- 16","110.25","110.22","110.25","110.22","250.03K","0.03%"
"2011- 11- 15","110.22","110.23","110.24","110.22","231.36K","0.00%"
"2011- 11- 14","110.22","110.24","110.24","110.22","187.79K","-0.02%"
"2011- 11- 11","110.24","110.22","110.24","110.22","390.14K","0.02%"
"2011- 11- 10","110.22","110.23","110.24","110.22","225.07K","0.00%"
"2011- 11- 09","110.22","110.23","110.24","110.21","794.44K","-0.01%"
"2011- 11- 08","110.23","110.24","110.24","110.23","185.63K","-0.01%"
"2011- 11- 07","110.24","110.22","110.24","110.22","612.50K","0.00%"
"2011- 11- 04","110.24","110.22","110.24","110.22","369.37K","0.02%"
"2011- 11- 03","110.22","110.23","110.23","110.21","671.67K","0.01%"
"2011- 11- 02","110.21","110.21","110.22","110.21","247.74K","0.00%"
"2011- 11- 01","110.21","110.21","110.22","110.21","913.08K","-0.02%"
"2011- 10- 31","110.23","110.21","110.23","110.21","1.31M","0.02%"
"2011- 10- 28","110.21","110.23","110.23","110.21","383.00K","0.00%"
"2011- 10- 27","110.21","110.22","110.24","110.21","1.02M","-0.01%"
"2011- 10- 26","110.22","110.22","110.23","110.22","380.28K","0.00%"
"2011- 10- 25","110.22","110.22","110.23","110.22","573.13K","0.00%"
"2011- 10- 24","110.22","110.23","110.24","110.22","5.90M","-0.02%"
"2011- 10- 21","110.24","110.23","110.24","110.22","2.84M","0.02%"
"2011- 10- 20","110.22","110.22","110.24","110.22","459.78K","-0.02%"
"2011- 10- 19","110.24","110.22","110.24","110.22","3.29M","0.00%"
"2011- 10- 18","110.24","110.22","110.24","110.22","578.40K","0.00%"
"2011- 10- 17","110.24","110.23","110.24","110.22","5.05M","0.01%"
"2011- 10- 14","110.23","110.22","110.24","110.22","396.67K","0.01%"
"2011- 10- 13","110.22","110.25","110.25","110.22","252.30K","0.00%"
"2011- 10- 12","110.22","110.23","110.25","110.22","448.36K","0.00%"
"2011- 10- 11","110.22","110.24","110.24","110.22","351.65K","-0.03%"
"2011- 10- 10","110.25","110.25","110.25","110.23","551.26K","0.02%"
"2011- 10- 07","110.23","110.24","110.25","110.23","455.56K","-0.01%"
"2011- 10- 06","110.24","110.23","110.25","110.23","194.40K","0.00%"
"2011- 10- 05","110.24","110.23","110.24","110.22","313.11K","0.00%"
"2011- 10- 04","110.24","110.24","110.24","110.22","509.54K","0.02%"
"2011- 10- 03","110.22","110.24","110.24","110.22","1.26M","-0.03%"
"2011- 09- 30","110.25","110.25","110.25","110.23","804.28K","0.02%"
"2011- 09- 29","110.23","110.24","110.25","110.22","1.14M","-0.01%"
"2011- 09- 28","110.24","110.25","110.26","110.22","1.92M","0.00%"
"2011- 09- 27","110.24","110.24","110.25","110.24","1.07M","-0.02%"
"2011- 09- 26","110.26","110.24","110.26","110.24","805.99K","0.02%"
"2011- 09- 23","110.24","110.26","110.26","110.23","1.37M","-0.01%"
"2011- 09- 22","110.25","110.23","110.26","110.23","11.39M","0.02%"
"2011- 09- 21","110.23","110.24","110.26","110.23","3.61M","-0.01%"
